                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     96,                 1.0951,                0.79014,                 1.2638,                0.92855,                0.77452,                0.84701,                0.58425,                0.99684,                0.61981,                 1.1914,               0.006898,               0.006898,               0.006898
                     97,                 1.0954,                0.78843,                 1.2691,                 0.9233,                0.77898,                0.85326,                0.59078,                0.97395,                0.61141,                  1.173,               0.006865,               0.006865,               0.006865
                     98,                 1.0861,                0.77828,                 1.2611,                0.91921,                 0.7897,                0.85426,                0.58737,                 0.9815,                0.60953,                 1.1812,               0.006832,               0.006832,               0.006832
                     99,                 1.0893,                0.77087,                 1.2556,                 0.9337,                0.78989,                0.86156,                0.59302,                0.96764,                  0.599,                 1.1641,               0.006799,               0.006799,               0.006799
                    100,                 1.0961,                0.78484,                 1.2631,                0.93156,                0.79161,                0.85643,                0.58852,                0.97904,                 0.6003,                 1.1721,               0.006766,               0.006766,               0.006766
                    101,                 1.0852,                 0.7736,                 1.2574,                0.93752,                0.78744,                0.85876,                0.59572,                0.97456,                0.59846,                 1.1706,               0.006733,               0.006733,               0.006733
                    102,                 1.0832,                0.76889,                 1.2488,                0.93699,                  0.781,                0.85393,                0.59323,                0.96185,                0.59501,                 1.1665,                 0.0067,                 0.0067,                 0.0067
                    103,                 1.0808,                0.76455,                 1.2545,                0.91004,                0.79892,                 0.8581,                 0.5994,                0.95834,                0.58933,                 1.1611,               0.006667,               0.006667,               0.006667
                    104,                  1.083,                 0.7676,                 1.2559,                0.92561,                0.80363,                0.86489,                0.60449,                0.94365,                0.58182,                 1.1529,               0.006634,               0.006634,               0.006634
                    105,                 1.0658,                0.75613,                 1.2422,                0.93447,                0.79368,                0.86339,                0.61111,                0.93268,                0.57916,                 1.1475,               0.006601,               0.006601,               0.006601
                    106,                 1.0639,                0.74779,                 1.2369,                0.94552,                0.78912,                0.86242,                0.60577,                 0.9374,                0.57711,                  1.149,               0.006568,               0.006568,               0.006568
                    107,                 1.0738,                 0.7616,                 1.2365,                0.92822,                0.80411,                0.86651,                0.60959,                  0.926,                0.57536,                 1.1399,               0.006535,               0.006535,               0.006535
                    108,                  1.057,                0.74661,                 1.2394,                0.90367,                0.81291,                0.86747,                0.60909,                0.93343,                0.57098,                 1.1435,               0.006502,               0.006502,               0.006502
                    109,                 1.0652,                0.75085,                 1.2398,                0.92012,                0.80351,                0.86435,                0.60827,                0.93268,                0.57453,                 1.1434,               0.006469,               0.006469,               0.006469
                    110,                 1.0521,                0.75408,                 1.2436,                0.94099,                0.80401,                0.86896,                0.60941,                0.93402,                0.57012,                 1.1457,               0.006436,               0.006436,               0.006436
                    111,                  1.052,                0.74039,                 1.2328,                0.92248,                0.80359,                0.86781,                0.61212,                 0.9248,                 0.5649,                 1.1402,               0.006403,               0.006403,               0.006403
                    112,                 1.0553,                0.74704,                 1.2306,                0.93424,                0.80391,                0.86809,                0.61134,                0.92509,                0.56553,                 1.1377,                0.00637,                0.00637,                0.00637
                    113,                 1.0584,                0.74662,                 1.2399,                0.93539,                0.80524,                0.87583,                0.62008,                0.92174,                0.55973,                 1.1353,               0.006337,               0.006337,               0.006337
                    114,                 1.0441,                0.73376,                 1.2269,                0.90444,                0.81852,                0.87079,                 0.6091,                0.92759,                 0.5638,                 1.1366,               0.006304,               0.006304,               0.006304
                    115,                 1.0413,                0.73356,                 1.2293,                0.91924,                0.81579,                0.87277,                0.61703,                0.92738,                0.56419,                 1.1317,               0.006271,               0.006271,               0.006271
                    116,                 1.0458,                0.73179,                 1.2261,                0.93438,                0.81145,                0.87526,                0.61993,                0.91212,                0.55293,                 1.1236,               0.006238,               0.006238,               0.006238
                    117,                  1.041,                0.73446,                 1.2276,                0.92478,                0.81889,                0.87372,                0.61975,                0.91523,                0.55192,                 1.1207,               0.006205,               0.006205,               0.006205
                    118,                 1.0395,                0.73088,                 1.2193,                0.93647,                0.81461,                0.87701,                0.62052,                0.91382,                 0.5532,                  1.127,               0.006172,               0.006172,               0.006172
                    119,                  1.038,                0.72358,                 1.2232,                0.92973,                0.81499,                0.87615,                0.62613,                0.90988,                0.54726,                 1.1238,               0.006139,               0.006139,               0.006139
                    120,                 1.0412,                0.71969,                 1.2175,                0.94178,                0.80993,                 0.8765,                0.62612,                0.91016,                0.54988,                 1.1262,               0.006106,               0.006106,               0.006106
                    121,                  1.034,                 0.7235,                 1.2135,                0.94729,                0.81019,                0.87548,                0.62574,                0.90453,                0.54686,                 1.1203,               0.006073,               0.006073,               0.006073
                    122,                 1.0354,                0.72006,                 1.2167,                0.94581,                0.80658,                 0.8782,                0.63054,                0.89521,                0.53867,                 1.1134,                0.00604,                0.00604,                0.00604
                    123,                 1.0256,                0.72245,                 1.2135,                0.92142,                0.81662,                0.87802,                0.62996,                0.89676,                 0.5407,                 1.1109,               0.006007,               0.006007,               0.006007
                    124,                 1.0252,                0.71509,                 1.2129,                0.90846,                 0.8288,                0.87972,                0.63233,                0.89516,                0.53494,                 1.1099,               0.005974,               0.005974,               0.005974
                    125,                 1.0238,                0.71583,                 1.2116,                0.91738,                0.83469,                0.88091,                0.63605,                0.89064,                0.53083,                 1.1078,               0.005941,               0.005941,               0.005941
                    126,                 1.0161,                0.70543,                 1.2056,                0.92314,                0.82145,                 0.8764,                0.63778,                 0.8778,                0.53279,                 1.1022,               0.005908,               0.005908,               0.005908
                    127,                 1.0175,                0.71316,                  1.211,                0.93688,                0.82368,                0.87827,                0.63939,                0.87504,                  0.528,                 1.1013,               0.005875,               0.005875,               0.005875
                    128,                 1.0211,                0.70844,                 1.2108,                0.93923,                0.82006,                0.88198,                0.64015,                0.87473,                 0.5273,                 1.0981,               0.005842,               0.005842,               0.005842
                    129,                 1.0102,                0.70511,                 1.2074,                 0.9413,                0.82108,                0.88285,                0.63934,                0.86764,                0.52831,                 1.0903,               0.005809,               0.005809,               0.005809
